Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
6384	-269.2891	-314.9229	45.63383	0.7490477	0.8128328	0.3607674	0.514474	0.485526	0.6745253
6390	-278.4497	-323.6639	45.21417	0.8894715	0.8128328	0.5342428	0.525037	0.474963	0.4132212
6396	-273.239	-318.8121	45.57315	0.9397919	1.02577	0.1859621	0.527809	0.472191	0.801448
6402	-277.2374	-322.6744	45.43695	0.3175824	1.033912	0.481895	0.515817	0.484183	0.9047608
6408	-275.4612	-321.6211	46.1599	0.1638578	0.6079043	0.3997342	0.336909	0.663091	0.9890222
6414	-267.0639	-311.9784	44.91454	0.1274738	1.695899	0.4369796	0.587337	0.412663	1.159769
6420	-265.5957	-311.4287	45.83293	0.4948782	1.70803	0.08577741	0.661918	0.338082	0.8184629
6426	-271.6864	-316.6805	44.99408	0.5078364	2.734965	0.1696017	0.714852	0.285148	0.7389661
6432	-265.8627	-311.0769	45.21421	0.6413075	2.457763	0.1291786	0.650825	0.349175	0.5669338
6438	-267.5568	-313.3326	45.77578	0.4982251	1.325338	0.1588048	0.6574	0.3426	0.8772636
6444	-272.6795	-318.3362	45.65673	0.4195752	2.070041	0.1172393	0.520543	0.479457	0.6555267
6450	-271.9742	-317.5472	45.57296	1.007147	1.038704	0.2025117	0.429217	0.570783	0.4781789
6456	-267.8971	-313.8794	45.98234	0.5859261	1.038704	0.2025117	0.327648	0.672352	0.5844103
6462	-268.6936	-313.9076	45.21396	0.9051414	1.175768	0.3316994	0.548893	0.451107	0.5662429
6468	-268.5789	-314.4391	45.86022	0.3098872	0.9951997	0.3316994	0.548893	0.451107	0.796095
6474	-276.5471	-323.2494	46.70234	0.0943951	0.6242928	0.2144435	0.398151	0.601849	0.9209455
6480	-273.5657	-319.0615	45.49585	0.3136852	2.149215	0.1426482	0.731545	0.268455	0.8466232
6486	-273.3944	-318.1232	44.72878	0.3235062	4.505073	0.09676087	0.731545	0.268455	0.8310977
6492	-268.2775	-312.6707	44.3932	0.2599515	6.25367	0.05739969	0.929487	0.070513	0.9640662
6498	-270.1165	-314.1918	44.07533	0.4779923	5.971284	0.1278279	0.928717	0.0712835	0.7996872
6504	-267.4258	-312.4375	45.01177	0.3736344	3.527297	0.1120869	0.812058	0.187942	0.7374627
6510	-269.2962	-314.232	44.93584	0.2450719	3.383252	0.1284659	0.673819	0.326181	0.974138
6516	-273.501	-318.6245	45.12346	0.5173923	2.592202	0.1418135	0.793494	0.206506	0.7734594
6522	-273.3168	-318.4346	45.11782	0.2005902	2.056633	0.2082853	0.674146	0.325854	1.176912
6528	-278.4423	-323.0155	44.57318	0.1445456	4.001217	0.1686242	0.741942	0.258058	1.071145
6534	-270.7852	-315.4872	44.70195	1.126078	1.646927	0.2953249	0.545663	0.454337	0.413987
6540	-268.6488	-312.5912	43.94238	0.6765658	4.172204	0.3238561	0.837839	0.162161	0.5623406
6546	-271.1421	-315.4842	44.34212	0.8667535	4.172204	0.1216433	0.777649	0.222351	0.48285
6552	-278.3702	-323.0237	44.65356	0.531252	4.030703	0.1216433	0.727767	0.272233	0.7133673
6558	-268.2683	-314.228	45.95967	0.155137	1.556328	0.1523262	0.735048	0.264952	0.8845131
6564	-269.803	-315.4659	45.66283	0.6725602	1.389547	0.1642545	0.520253	0.479747	0.6967042
6570	-266.1228	-311.5347	45.41187	0.5947271	1.606072	0.2331882	0.55055	0.44945	0.6165559
6576	-268.9213	-315.5811	46.65988	0.0906539	0.8467411	0.1202844	0.341928	0.658072	1.00379
6582	-274.1713	-321.624	47.45262	0.1756296	0.3576138	0.1327232	0.261344	0.738656	0.7846176
6588	-268.4009	-315.3139	46.91297	0.7468342	0.4564674	0.07963056	0.403997	0.596003	0.7846176
6594	-266.0775	-312.7785	46.70098	0.7168688	0.3991638	0.1952177	0.182635	0.817365	0.6469045
6600	-267.1696	-314.306	47.13636	0.5806923	0.2604461	0.1952177	0.184003	0.815997	0.6616561
6606	-270.8084	-317.5822	46.77377	0.5038248	0.3575481	0.16256	0.290923	0.709077	1.055554
6612	-270.7356	-317.5584	46.82283	0.2734462	0.4292533	0.2517402	0.214956	0.785044	0.8165638
6618	-271.3034	-318.0945	46.79106	0.4399871	0.4332271	0.2517402	0.214956	0.785044	0.5171722
6624	-271.5349	-317.5536	46.01868	0.7565019	0.8752183	0.138206	0.401809	0.598191	0.8703324
6630	-267.0749	-313.524	46.44917	0.7865981	0.7224657	0.101207	0.376766	0.623234	0.6788579
6636	-271.88	-317.5132	45.63326	0.4261189	1.528756	0.146502	0.525521	0.474479	0.9873584
6642	-274.1396	-319.6534	45.51373	0.664071	0.951762	0.2788355	0.476956	0.523044	0.9785693
6648	-277.4329	-322.783	45.35015	0.5972421	1.050314	0.3458238	0.476956	0.523044	0.9573906
6654	-275.3386	-320.69	45.35135	0.2868818	1.31186	0.3230449	0.559698	0.440302	1.082464
6660	-275.272	-320.4549	45.18295	0.6469168	0.8791673	0.3230449	0.563154	0.436846	1.270358
6666	-276.9529	-322.8385	45.88567	0.4685574	0.8791673	0.1405914	0.379327	0.620673	1.258819
6672	-270.0291	-316.049	46.0199	0.1559022	0.802926	0.2554426	0.555964	0.444036	1.188081
6678	-268.1018	-313.5493	45.44753	0.4944991	1.742415	0.1278014	0.590303	0.409697	1.026263
6684	-270.4896	-315.67	45.18039	0.7353675	1.856664	0.1374704	0.565665	0.434335	0.9422209
6690	-276.928	-321.6219	44.69391	1.27719	1.971664	0.1671387	0.577964	0.422036	0.4015349
6696	-277.9887	-323.5225	45.53374	0.5151603	1.370469	0.1335832	0.577964	0.422036	1.153535
6702	-270.9638	-315.3927	44.42886	0.41978	4.038668	0.2033201	0.645328	0.354672	0.7982953
6708	-274.2233	-318.4775	44.25417	0.2529985	4.038668	0.2391743	0.901737	0.0982632	1.060551
6714	-276.208	-320.9906	44.78256	0.4295286	2.698992	0.2391743	0.684495	0.315505	0.8717739
6720	-278.1115	-323.7739	45.66239	0.1638985	0.6045284	0.4167964	0.546428	0.453572	1.39647
6726	-276.5139	-322.8075	46.29363	0.4445582	0.6898993	0.2576906	0.472745	0.527255	0.7323035
6732	-278.429	-323.7047	45.27578	0.3050209	2.448352	0.1168151	0.555936	0.444064	1.028264
6738	-272.9282	-318.4722	45.54404	0.4300221	2.20357	0.09598615	0.568073	0.431927	0.8334365
6744	-266.9541	-312.4915	45.53732	0.4823934	1.173885	0.1510319	0.551924	0.448076	1.264725
6750	-270.4885	-315.6947	45.20621	1.041317	2.225508	0.05520499	0.707633	0.292367	0.6962481
6756	-268.8997	-314.0202	45.12055	0.2011974	2.991503	0.06387025	0.707633	0.292367	1.245589
6762	-275.3929	-320.5349	45.14196	0.1161881	1.727481	0.231637	0.593861	0.406139	1.339929
6768	-271.354	-316.8812	45.52719	0.1172034	1.538605	0.303182	0.527831	0.472169	0.9498235
6774	-270.3362	-314.5087	44.17248	0.4998558	6.339286	0.08856796	0.825864	0.174136	0.7356734
6780	-271.0257	-315.0665	44.04081	0.8266174	4.530124	0.1802339	0.683411	0.316589	0.6179085
6786	-263.9875	-309.3968	45.40924	0.3599775	2.395201	0.102705	0.676147	0.323853	0.9213286
6792	-272.0509	-316.7224	44.67151	0.1993257	4.769151	0.102705	0.839157	0.160843	0.9213286
6798	-269.6576	-314.1349	44.47735	0.5809618	4.649422	0.102705	0.839157	0.160843	0.7263166
6804	-274.7558	-319.119	44.36319	0.4380383	3.050299	0.2947037	0.562065	0.437935	0.9974675
6810	-263.7396	-308.7717	45.03214	0.2251177	2.680657	0.194985	0.810957	0.189043	0.9696336
6816	-273.6976	-317.937	44.23935	0.4530854	3.711752	0.1928514	0.813103	0.186897	1.116238
6822	-271.8417	-317.06	45.21832	0.40385	2.144353	0.1460565	0.710954	0.289046	1.036958
6828	-273.2685	-317.6666	44.39816	0.3455548	4.007352	0.1710267	0.729668	0.270332	1.036958
6834	-272.9582	-317.3667	44.40846	0.2284201	3.064536	0.2725488	0.741388	0.258612	1.192871
6840	-281.5238	-325.7736	44.24985	0.06291675	3.621912	0.4127808	0.787147	0.212853	1.014268
6846	-278.5148	-324.4661	45.95134	0.04964322	1.686775	0.1421778	0.560389	0.439611	0.9499928
6852	-282.4671	-326.9025	44.43547	0.4121585	1.651157	0.3720749	0.560389	0.439611	1.443673
6858	-282.6088	-327.1699	44.56113	0.2511214	2.547211	0.2860093	0.671667	0.328333	1.213567
6864	-280.5197	-326.0776	45.55789	0.192251	2.170321	0.1631354	0.768034	0.231966	0.817323
6870	-285.7908	-330.4363	44.64557	0.7435396	1.893366	0.3877292	0.535124	0.464876	0.7550204
6876	-271.9041	-316.6768	44.77269	0.5540612	1.893366	0.3250615	0.724783	0.275217	0.9839328
6882	-271.9866	-317.0492	45.06261	0.2733603	2.319927	0.09859779	0.560786	0.439214	1.361175
6888	-269.0215	-314.8304	45.80889	0.5028137	1.995957	0.06278516	0.682224	0.317776	0.7413335
6894	-276.4146	-322.2489	45.83431	0.7246717	1.412362	0.0937083	0.611645	0.388355	0.7413335
6900	-269.8297	-315.8433	46.0136	0.8315079	1.105781	0.1011603	0.460608	0.539392	0.63047
6906	-276.9975	-323.7068	46.70932	0.3269399	0.8163317	0.09726986	0.460608	0.539392	0.8311424
6912	-273.4987	-318.698	45.19934	0.5836238	1.589245	0.1657271	0.705093	0.294907	1.145129
6918	-270.6535	-315.6797	45.02621	0.4502208	2.842475	0.1657271	0.695038	0.304962	0.7228816
6924	-272.2139	-317.4308	45.21689	0.5791179	2.280629	0.1642472	0.574091	0.425909	0.6423081
6930	-274.7577	-319.3211	44.56345	0.5289233	3.751769	0.1885658	0.708433	0.291567	0.6286606
6936	-277.5448	-321.8836	44.33876	0.8961934	2.39583	0.3616223	0.653702	0.346298	0.6197474
6942	-275.01	-320.7148	45.70472	0.657849	0.7619621	0.4226514	0.366915	0.633085	0.5725825
6948	-281.2279	-326.2508	45.02283	0.7641589	1.287131	0.4226514	0.363879	0.636121	0.6976586
6954	-273.6374	-319.4198	45.78239	0.6071702	0.6051917	0.3216178	0.347996	0.652004	1.085426
6960	-277.6526	-323.9065	46.25388	0.8432677	0.647326	0.1517844	0.412779	0.587221	0.7524634
6966	-278.3218	-324.5288	46.20703	1.084492	0.5714307	0.1544798	0.405411	0.594589	0.5294699
6972	-267.3215	-313.5509	46.22939	0.03805159	1.294561	0.1671229	0.718001	0.281999	0.8816001
6978	-263.7183	-310.0535	46.3352	0.0154639	1.232041	0.1509581	0.613728	0.386272	0.9089062
6984	-269.4821	-315.7291	46.24696	0.125957	0.8358823	0.2773957	0.613728	0.386272	0.9089062
6990	-266.7776	-312.9464	46.16877	0.1740163	0.8599459	0.322437	0.38318	0.61682	0.7837775
6996	-262.7396	-308.5738	45.83424	0.05839331	1.228461	0.2040196	0.660638	0.339362	1.18844
7002	-262.7441	-308.459	45.71486	0.006751552	1.228461	0.4370444	0.469911	0.530089	0.8265909
7008	-274.3978	-320.3138	45.916	0.00694136	0.6170536	0.2871976	0.192367	0.807633	1.517521
7014	-277.0379	-323.311	46.27311	0.2550374	0.9963116	0.08276517	0.429215	0.570785	1.206618
7020	-272.4915	-316.4261	43.93461	0.007482382	4.627378	0.362214	0.819576	0.180424	1.143916
7026	-274.5986	-319.2218	44.62321	0.03664263	4.627378	0.1620636	0.734923	0.265077	0.953713
7032	-268.2786	-313.607	45.32842	0.430314	1.717192	0.253115	0.593721	0.406279	0.817112
7038	-271.2693	-316.3358	45.06653	0.3780099	2.342406	0.2283931	0.731491	0.268509	0.8371438
7044	-268.9573	-313.6167	44.65944	0.2392196	2.210615	0.2762341	0.52717	0.47283	1.304554
7050	-273.9339	-320.5202	46.58627	0.11324	1.310773	0.0665682	0.576755	0.423245	0.830552
7056	-269.4712	-316.4502	46.97896	0.1525294	0.9025139	0.0562184	0.426072	0.573928	0.830552
7062	-271.4148	-317.5194	46.10455	0.2425435	0.70338	0.2782617	0.436783	0.563217	1.093999
7068	-270.7379	-316.3709	45.63302	0.4872667	0.900622	0.2782617	0.47271	0.52729	1.088203
7074	-268.3575	-313.5718	45.21434	0.7659963	2.002712	0.1519127	0.744438	0.255562	0.6683531
7080	-270.5976	-316.2741	45.67649	0.3877708	0.8770212	0.264538	0.512537	0.487463	1.191481
7086	-272.0218	-317.8398	45.81797	0.2542911	0.8770212	0.3988622	0.405343	0.594657	0.8991053
7092	-271.3962	-316.6124	45.21622	0.4675748	1.191702	0.3988622	0.659558	0.340442	0.9846104
7098	-280.7444	-326.1886	45.44423	0.1416709	1.769478	0.2493338	0.51747	0.48253	0.9846104
7104	-269.4845	-314.849	45.36448	0.5501099	1.570113	0.193352	0.70317	0.29683	0.9473107
7110	-272.7102	-318.0598	45.34968	0.522797	2.430024	0.07038659	0.70317	0.29683	0.9473107
7116	-269.918	-315.6557	45.73766	0.1644082	2.026928	0.08617039	0.759678	0.240322	1.061651
7122	-265.7727	-312.1088	46.33614	0.4041544	1.091073	0.08617039	0.689863	0.310137	0.9007784
7128	-271.3978	-317.7124	46.31466	0.4959542	0.8177103	0.07537533	0.523814	0.476186	1.158263
7134	-279.3731	-325.1882	45.81505	1.324034	0.6963885	0.1459223	0.337336	0.662664	0.4355361
7140	-272.0286	-318.0786	46.05	0.9869551	0.6963885	0.1773648	0.319321	0.680679	0.4506075
7146	-268.5089	-314.6282	46.11934	0.4788191	0.9210951	0.2011351	0.411908	0.588092	0.7675848
7152	-268.6748	-314.3595	45.68472	0.6876969	1.105232	0.2011351	0.414287	0.585713	0.825491
7158	-268.9498	-314.0599	45.11007	0.6474232	1.815303	0.2677215	0.658316	0.341684	0.6625659
7164	-275.6556	-320.892	45.23638	0.4169133	2.320511	0.1796595	0.517443	0.482557	0.7664296
7170	-267.6365	-312.5547	44.91819	0.5329545	2.320511	0.2223231	0.699035	0.300965	0.8634513
7176	-269.2582	-313.6482	44.39005	0.3743084	4.397961	0.2058454	0.725619	0.274381	0.7426455
7182	-276.6944	-320.8447	44.15036	0.8442257	4.397961	0.1557141	0.901124	0.0988755	0.4098121
7188	-278.3956	-321.888	43.49239	0.7091247	7.512588	0.1557141	0.844329	0.155671	0.3686459
7194	-274.6859	-320.068	45.38212	0.4582253	1.526107	0.2209216	0.660079	0.339921	0.9734131
7200	-272.2725	-318.4936	46.22111	0.1894152	1.106693	0.1320906	0.516416	0.483584	1.032569
7206	-271.4944	-316.8766	45.38219	0.7058164	1.888646	0.1520331	0.624741	0.375259	0.5606017
7212	-276.0148	-322.7778	46.76294	0.330786	0.378833	0.3102279	0.208707	0.791293	0.757276
7218	-274.9893	-321.7045	46.71517	0.3129001	0.4648099	0.3102279	0.374524	0.625476	0.5514584
7224	-273.354	-319.6505	46.29644	0.7924434	0.7937559	0.1277393	0.546712	0.453288	0.5514584
7230	-269.9166	-314.6967	44.78011	0.4359233	2.754834	0.2344187	0.582983	0.417017	0.851875
7236	-272.2514	-317.5455	45.2941	0.8076753	2.292438	0.08894167	0.547413	0.452587	0.5797497
7242	-271.1686	-315.5653	44.39678	1.421634	2.029983	0.1552435	0.664991	0.335009	0.2562281
7248	-269.4547	-314.8171	45.36239	0.5894618	2.029983	0.1552435	0.67161	0.32839	0.6704492
7254	-268.6157	-314.3726	45.75687	0.6998671	1.495231	0.1249674	0.25049	0.74951	0.5212474
7260	-275.6757	-321.9536	46.27787	0.1848773	0.6910607	0.307435	0.384442	0.615558	0.9266919
7266	-273.3285	-319.4298	46.10124	0.423027	0.7130944	0.1927774	0.355031	0.644969	1.133122
7272	-268.2967	-315.4768	47.1801	0.2408561	0.4261341	0.0979595	0.355031	0.644969	1.023582
7278	-271.3292	-318.7639	47.43472	0.1992748	0.4261341	0.0979595	0.273334	0.726666	0.783273
7284	-270.7455	-318.2051	47.45964	0.4231405	0.4261341	0.03657037	0.351002	0.648998	0.8392113
7290	-276.2461	-319.9861	43.73997	0.9085161	3.999878	0.3257099	0.831289	0.168711	0.6340039
7296	-276.0055	-319.7937	43.78813	0.9809432	5.90431	0.1082256	0.877938	0.122062	0.4404633
7302	-272.6783	-317.6409	44.96257	0.2616116	2.064007	0.2391299	0.695298	0.304702	1.180109
7308	-274.3121	-319.2337	44.9216	0.1488313	3.262914	0.1124666	0.814276	0.185724	1.180109
7314	-274.2567	-318.7725	44.51581	0.09796134	3.262914	0.1855432	0.760843	0.239157	1.344349
7320	-266.5212	-312.3603	45.83908	0.03452617	1.802152	0.1377588	0.662199	0.337801	1.019173
7326	-265.1246	-310.641	45.51642	0.04087668	1.921172	0.1858353	0.696983	0.303017	1.0953
7332	-267.4322	-312.6085	45.17625	0.03240871	2.534147	0.1858353	0.685221	0.314779	1.110784
7338	-269.0994	-313.4364	44.33705	0.2972388	4.392269	0.1858353	0.685221	0.314779	0.9748942
7344	-269.2518	-313.5979	44.34606	0.85432	3.415437	0.2027563	0.802078	0.197922	0.5252828
7350	-273.2014	-318.051	44.84961	0.3494096	3.045543	0.1848009	0.872352	0.127648	0.8923453
7356	-272.5183	-317.103	44.58466	0.3710835	3.045543	0.1498526	0.840403	0.159597	1.23381
7362	-276.9382	-321.2815	44.34333	0.4924022	3.045543	0.1879958	0.61268	0.38732	1.229111
7368	-270.5455	-316.0309	45.48547	0.5075575	1.270477	0.1879958	0.346757	0.653243	1.11105
7374	-271.1635	-316.7272	45.56371	0.3626531	1.565862	0.1977176	0.697768	0.302232	0.9237033
7380	-268.5292	-314.7805	46.25122	0.4166906	0.7130151	0.1905511	0.536618	0.463382	1.004526
7386	-270.5185	-315.2423	44.72383	1.15124	1.258375	0.4034594	0.460152	0.539848	0.3802556
7392	-270.7002	-315.8322	45.132	0.939012	1.258375	0.3232331	0.697953	0.302047	0.458865
7398	-272.9863	-317.6954	44.70905	0.8444347	2.664527	0.1905732	0.697953	0.302047	0.5298616
7404	-280.7493	-325.6551	44.90576	0.529232	3.750018	0.09968641	0.646247	0.353753	0.5620642
7410	-278.0726	-323.3574	45.28481	0.4081313	2.45447	0.09071096	0.660341	0.339659	1.022365
7416	-276.1928	-321.793	45.60022	0.2455977	2.304869	0.09071096	0.514065	0.485935	0.9446528
7422	-273.2892	-318.5302	45.24105	1.276635	1.211025	0.1674254	0.481931	0.518069	0.4175882
7428	-283.6262	-328.8199	45.1937	1.102188	1.385864	0.1674254	0.458576	0.541424	0.7484435
7434	-267.534	-311.5807	44.04667	1.331566	3.397127	0.1478248	0.764798	0.235202	0.4399434
7440	-275.6646	-321.3049	45.64021	0.930281	0.7446379	0.3199525	0.442677	0.557323	0.6369553
7446	-267.7857	-314.1705	46.38488	0.7825977	0.5391271	0.1811749	0.442677	0.557323	0.7388303
7452	-276.5497	-322.3864	45.8367	0.8131707	0.6762422	0.3187471	0.158681	0.841319	0.6617608
7458	-277.1385	-322.5041	45.3656	1.059187	0.6636093	0.4434647	0.282418	0.717582	0.6460158
7464	-274.4839	-320.2169	45.73301	0.3757913	0.7319261	0.4778067	0.392637	0.607363	0.889032
7470	-272.5275	-317.5606	45.03306	0.6090024	0.9500655	0.4778067	0.432089	0.567911	1.107973
7476	-274.4681	-319.9413	45.47324	0.05551969	1.977983	0.2210028	0.805842	0.194158	0.9899054
7482	-280.9215	-325.4226	44.50109	0.07843809	3.667135	0.1934409	0.655005	0.344995	1.227195
7488	-270.1837	-315.0694	44.88576	0.1653297	3.607094	0.1152619	0.721665	0.278335	1.069255
7494	-278.6538	-323.1336	44.47985	0.5350844	2.846313	0.2528157	0.825169	0.174831	0.9748989
7500	-270.9687	-316.1876	45.21893	0.5033	1.754251	0.2528157	0.778328	0.221672	0.8335872
7506	-269.4936	-314.8963	45.40275	0.2814367	1.754251	0.2528157	0.41151	0.58849	0.8793048
7512	-272.4596	-317.6324	45.17283	0.4359472	2.422736	0.1374951	0.555992	0.444008	0.9323159
7518	-266.6628	-312.1644	45.50153	0.1756069	2.111312	0.192205	0.545789	0.454211	0.8335621
7524	-273.7631	-318.3631	44.59998	0.8730191	2.750992	0.1594935	0.739099	0.260901	0.8165337
7530	-278.8419	-323.0108	44.16898	0.6993729	3.181629	0.2566317	0.656029	0.343971	0.969426
7536	-282.8235	-326.3298	43.50634	0.8038511	5.236173	0.2003514	0.722476	0.277524	1.010365
7542	-271.9987	-317.3125	45.31387	0.07131221	2.784814	0.1156138	0.726869	0.273131	1.067226
7548	-274.8903	-319.5965	44.70623	0.09526164	3.607422	0.1156138	0.760046	0.239954	1.285314
7554	-271.8085	-317.5453	45.73674	0.4058526	1.401442	0.2096333	0.453145	0.546855	0.7639365
7560	-265.9808	-311.8395	45.85875	0.7249394	1.066756	0.1634369	0.371259	0.628741	0.7483701
7566	-271.6166	-316.7189	45.10231	0.5733773	2.081422	0.1634369	0.521732	0.478268	0.9586435
7572	-269.1004	-315.0656	45.96517	0.5087395	1.17944	0.1347674	0.521303	0.478697	0.8870614
7578	-268.4212	-314.5654	46.14415	0.1810031	1.100358	0.214895	0.529171	0.470829	0.8400095
7584	-267.5502	-311.9727	44.42256	0.2815654	3.417301	0.1764592	0.772438	0.227562	1.245128
7590	-266.3692	-312.6145	46.2453	0.3559282	0.7780864	0.2092245	0.452529	0.547471	0.9320648
7596	-273.9293	-319.4973	45.56804	0.8889731	0.9789768	0.2092245	0.425606	0.574394	0.8430663
7602	-273.846	-319.4048	45.55883	0.1248364	2.475738	0.1176196	0.547088	0.452912	0.9040566
7608	-266.055	-311.3061	45.25116	0.5162842	2.15266	0.1176196	0.658623	0.341377	0.9942629
7614	-266.8326	-311.6969	44.86436	0.1636608	2.494712	0.196413	0.753395	0.246605	1.255929
7620	-272.9253	-316.8967	43.9714	0.204146	5.942256	0.172306	0.906743	0.0932575	1.050331
7626	-271.7961	-315.4876	43.69147	0.3728045	6.862236	0.05782187	0.900403	0.0995966	1.361971
7632	-271.4676	-316.1512	44.68366	0.1194867	3.977477	0.04775883	0.789584	0.210416	1.426157
7638	-273.0333	-317.2458	44.2125	0.08650628	5.979521	0.09220743	0.789584	0.210416	1.202464
7644	-270.6197	-314.7309	44.11115	0.3416782	5.230492	0.1859768	0.897507	0.102493	0.9087058
7650	-271.4712	-315.6228	44.15159	0.3656	5.477792	0.1505042	0.884218	0.115782	0.8942208
7656	-271.8573	-315.0618	43.20458	0.1778809	15.15824	0.05560796	0.927837	0.0721632	0.8410763
7662	-270.2376	-313.5884	43.3508	0.03166115	15.15824	0.05560796	0.901362	0.098638	0.8410763
7668	-266.3882	-310.5313	44.14309	0.1904213	8.742696	0.05663523	0.897017	0.102983	0.7467836
7674	-270.6963	-314.5497	43.85339	0.8629435	6.163077	0.08135113	0.81816	0.18184	0.7793793
7680	-274.6237	-319.8489	45.22522	0.6435378	2.109393	0.1625094	0.772546	0.227454	0.6948188
7686	-272.187	-317.2441	45.05707	0.099498	2.647909	0.1095743	0.603898	0.396102	1.338421
7692	-271.4803	-316.9259	45.44559	0.537938	2.270186	0.1065591	0.640576	0.359424	0.7043623
7698	-273.3612	-317.4729	44.11175	1.084896	4.400828	0.1065591	0.680766	0.319234	0.4835345
7704	-275.3856	-320.4221	45.0365	0.4906867	1.684017	0.2636898	0.536162	0.463838	1.060982
7710	-269.6578	-314.3589	44.70102	0.2033488	3.646097	0.1567508	0.732796	0.267204	1.049652
7716	-279.5463	-323.5193	43.97303	0.6890461	5.306706	0.1567508	0.688116	0.311884	0.7364927
7722	-271.7654	-316.7399	44.97458	0.3084033	3.509062	0.1178424	0.803966	0.196034	0.8538533
7728	-272.2768	-316.4344	44.15765	0.5778653	4.648166	0.1887103	0.741881	0.258119	0.7491047
7734	-271.0289	-315.7263	44.69739	0.7167386	3.446729	0.1154928	0.815484	0.184516	0.7181826
7740	-277.8515	-321.2855	43.43402	0.3175041	5.403578	0.457456	0.805089	0.194911	0.9438446
7746	-276.0569	-319.2872	43.23029	0.328596	5.403578	0.4644035	0.78666	0.21334	1.119362
7752	-277.6705	-321.084	43.41348	0.03541319	5.403578	0.4644035	0.779437	0.220563	1.215593
7758	-283.7567	-327.5547	43.79797	0.005981544	5.403578	0.5405279	0.709586	0.290414	0.6976318
7764	-274.9599	-320.0147	45.05481	0.4759061	0.65845	0.7190366	0.408184	0.591816	1.198374
7770	-278.886	-322.6236	43.73756	1.157594	2.519976	0.5295567	0.734586	0.265414	0.4936216
7776	-277.2013	-321.5248	44.32357	1.01002	3.103644	0.199886	0.767784	0.232216	0.5168706
7782	-278.1035	-322.7866	44.68313	0.8761657	1.6559	0.3476824	0.585618	0.414382	0.8417047
7788	-271.8174	-316.7961	44.97873	1.010581	1.666067	0.2056346	0.62118	0.37882	0.7237601
7794	-264.2525	-309.1669	44.91444	0.4401331	2.366281	0.2628412	0.558057	0.441943	0.8202053
7800	-264.8017	-310.0423	45.24064	0.3277393	1.812684	0.1686131	0.660972	0.339028	1.194122
7806	-263.8248	-309.1686	45.34375	0.1958574	1.959733	0.2327026	0.660972	0.339028	0.9565179
7812	-261.7181	-306.8903	45.17211	0.2134719	1.959733	0.2327026	0.521596	0.478404	1.106243
7818	-265.6016	-311.0633	45.46173	0.4531995	1.073142	0.2043177	0.696984	0.303016	1.28636
7824	-263.4171	-309.7831	46.36602	0.1155618	1.043445	0.2112792	0.431543	0.568457	0.7097983
7830	-265.7693	-311.6179	45.84864	0.1079477	1.623224	0.212085	0.553235	0.446765	0.7877033
7836	-266.6365	-313.1775	46.54098	0.3562262	0.6688328	0.1897737	0.402153	0.597847	0.8164472
7842	-262.0305	-308.7326	46.70208	0.4619297	0.5803466	0.1287002	0.395808	0.604192	0.8963777
7848	-264.3324	-310.8247	46.49224	0.3661917	0.7514394	0.1773319	0.565556	0.434444	0.778066
7854	-265.325	-310.5933	45.26833	0.4418648	1.49805	0.2969669	0.623008	0.376992	0.9264601
7860	-264.7051	-309.681	44.97591	0.5057641	2.759928	0.1508845	0.750671	0.249329	0.8378866
7866	-265.3559	-310.1787	44.82275	1.258382	2.046712	0.1294629	0.617673	0.382327	0.4729558
7872	-264.8248	-309.5652	44.74038	1.335638	2.263397	0.08085482	0.617673	0.382327	0.317477
7878	-271.8733	-316.5664	44.69315	1.35529	2.126026	0.1042688	0.617673	0.382327	0.317477
7884	-269.9145	-314.1684	44.25395	1.221821	2.526211	0.2258178	0.623517	0.376483	0.3680707
7890	-267.8285	-313.189	45.36049	0.3333502	1.037112	0.2216576	0.649808	0.350192	1.448636
7896	-265.932	-311.9051	45.97308	0.3428277	1.037112	0.1827973	0.234208	0.765792	1.019904
7902	-263.7722	-309.5392	45.76698	0.4367051	1.371515	0.1516019	0.532656	0.467344	0.9420356
7908	-266.2732	-312.4055	46.13229	0.09884248	1.287674	0.1633433	0.555055	0.444945	0.9420356
7914	-275.7179	-321.287	45.56903	0.710504	0.7494795	0.4497685	0.260764	0.739236	0.6914879
7920	-276.3503	-321.3261	44.97588	0.7890394	2.447344	0.1290994	0.757942	0.242058	0.7644105
7926	-271.2946	-316.2114	44.91681	0.704757	2.447344	0.1693436	0.587145	0.412855	0.7668323
7932	-273.1861	-316.4396	43.25351	1.067319	5.871071	0.2478762	0.860842	0.139158	0.4319145
7938	-270.4531	-314.513	44.05993	0.3277128	5.050172	0.2478762	0.860842	0.139158	0.8358096
7944	-270.1612	-315.2061	45.04484	0.4862533	2.701391	0.1360332	0.663717	0.336283	0.8747696
7950	-273.5097	-317.9313	44.42152	0.227742	1.755192	0.6071046	0.503442	0.496558	1.228107
7956	-270.9363	-315.275	44.33862	0.8247407	1.657619	0.6071046	0.601531	0.398469	0.7701506
7962	-270.7585	-316.0515	45.29307	0.61369	1.657619	0.1954095	0.719904	0.280096	0.8820538
7968	-273.2029	-318.6001	45.39719	0.2114329	1.412241	0.2500511	0.559629	0.440371	1.194655
7974	-277.386	-321.8051	44.41904	1.016986	4.260568	0.06157217	0.836402	0.163598	0.5712885
