Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
7974	-272.1939	-316.8017	44.60773	0.601246	2.495456	0.2746711	0.654177	0.345823	0.8821549
7980	-278.9824	-324.3135	45.33111	0.1852888	1.10503	0.3915208	0.527268	0.472732	1.222837
7986	-272.1802	-317.7705	45.59025	0.1617428	1.10503	0.3915208	0.51068	0.48932	1.008863
7992	-269.3566	-315.5629	46.20629	0.03872114	0.9790734	0.2148832	0.488983	0.511017	1.051141
7998	-267.8992	-313.2707	45.37151	0.3031062	1.244738	0.2600123	0.569801	0.430199	1.231616
8004	-265.1298	-310.9588	45.82901	0.2564089	1.367732	0.15626	0.639638	0.360362	1.047816
8010	-268.8271	-311.969	43.1419	0.9224451	10.11622	0.08406993	0.884773	0.115227	0.4628756
8016	-272.2951	-316.0949	43.79983	0.5979664	7.470473	0.08609585	0.685989	0.314011	0.7965156
8022	-270.9425	-315.0897	44.14711	0.2774986	7.470473	0.08609585	0.91795	0.0820498	0.7589732
8028	-267.3769	-311.4731	44.09622	0.04100769	7.470473	0.1230001	0.878769	0.121231	0.9241456
8034	-268.6078	-315.0119	46.40404	0.1974963	0.8282354	0.2078891	0.498007	0.501993	0.8697409
8040	-271.3886	-317.2997	45.91105	0.1551339	1.138872	0.2615909	0.49963	0.50037	0.9508324
8046	-269.5401	-315.213	45.67289	0.392974	0.9228573	0.325716	0.480121	0.519879	1.012195
8052	-266.8478	-311.4636	44.61587	0.08968275	3.133328	0.285147	0.837625	0.162375	1.078545
8058	-265.304	-309.9027	44.5987	0.161536	3.711763	0.1841938	0.77949	0.22051	1.078545
8064	-268.6721	-314.2221	45.54995	0.04022174	1.762299	0.2141594	0.655905	0.344095	1.078545
8070	-267.3855	-312.6527	45.26721	0.738324	1.82334	0.1460046	0.569338	0.430662	0.8273874
8076	-278.3547	-323.9814	45.62673	0.3093511	0.9608648	0.408364	0.639913	0.360087	0.9306779
8082	-276.1751	-320.4701	44.29502	0.1161788	4.443455	0.2360588	0.83352	0.16648	1.036051
8088	-279.3309	-323.7884	44.4575	0.02039169	4.443455	0.1792688	0.872897	0.127103	1.128759
8094	-270.543	-316.3292	45.78617	1.304049	0.7034315	0.1366302	0.233837	0.766163	0.3235175
8100	-276.1208	-321.4034	45.28255	1.002747	0.8995065	0.3441932	0.667884	0.332116	0.3214752
8106	-267.7142	-313.5597	45.84551	0.8966871	0.814321	0.2224821	0.426934	0.573066	0.6055381
8112	-268.3554	-314.4578	46.10242	0.8117816	0.814321	0.1718593	0.357904	0.642096	0.4859789
8118	-270.7465	-316.9888	46.2423	0.697511	0.6311582	0.209491	0.550346	0.449654	0.7471718
8124	-270.7841	-317.3689	46.5848	1.040887	0.4995347	0.09351371	0.483072	0.516928	0.4134235
8130	-265.4254	-311.671	46.24567	1.352935	0.488755	0.0844125	0.399518	0.600482	0.3064426
8136	-269.6786	-315.8218	46.14319	0.6713899	0.7191517	0.1534091	0.519612	0.480388	0.9706579
8142	-269.8255	-316.6428	46.81734	0.5155926	0.7136985	0.06019609	0.353737	0.646263	0.8313305
8148	-270.4824	-317.1475	46.6651	0.764266	0.6900767	0.05643557	0.5264	0.4736	0.7684864
8154	-275.7656	-320.6101	44.84456	0.9070216	1.428308	0.3277556	0.699783	0.300217	0.8592686
8160	-274.6914	-319.875	45.18356	0.6033655	1.585362	0.2686538	0.592559	0.407441	0.8448971
8166	-268.8506	-314.3404	45.48979	0.5272771	1.87066	0.1693001	0.675992	0.324008	0.6337589
8172	-267.2555	-312.8355	45.58003	0.384227	1.686255	0.1448294	0.57912	0.42088	0.9786208
8178	-268.8007	-314.0499	45.24917	0.4958554	2.255694	0.1130704	0.699862	0.300138	0.9786208
8184	-275.0851	-319.4421	44.35699	0.9105678	2.240642	0.3576461	0.566655	0.433345	0.7298243
8190	-272.3445	-317.9823	45.63777	0.356678	1.101292	0.3468536	0.566655	0.433345	0.8479482
8196	-269.7571	-315.7755	46.01839	0.04214278	1.63315	0.1614964	0.439487	0.560513	0.8479482
8202	-271.3574	-316.4943	45.13681	0.07217357	1.63315	0.2668776	0.596888	0.403112	1.356024
8208	-268.3162	-313.6663	45.35019	0.2377361	1.984375	0.1971133	0.635928	0.364072	0.9965939
8214	-265.2874	-310.7323	45.44485	0.3066515	2.275615	0.1239601	0.594002	0.405998	0.9150664
8220	-272.4721	-317.7582	45.2861	0.7327638	2.204416	0.1229204	0.717414	0.282586	0.4830432
8226	-274.7728	-319.1954	44.42263	1.087952	3.364334	0.1139713	0.742207	0.257793	0.4171076
8232	-273.4547	-318.4768	45.02209	0.2054028	4.30739	0.08034295	0.799934	0.200066	0.7773404
8238	-271.8824	-317.2141	45.33171	0.4584028	3.090311	0.04899861	0.778664	0.221336	0.8164204
8244	-272.182	-315.9509	43.76886	0.792783	5.889221	0.1498176	0.910414	0.0895855	0.6958695
8250	-271.4782	-315.8836	44.40543	0.4204699	5.041098	0.1317639	0.82104	0.17896	0.7334315
8256	-273.8538	-319.8633	46.00953	0.4316814	1.43246	0.1317639	0.635628	0.364372	0.6499329
8262	-278.8984	-323.1312	44.23279	0.5799311	5.155673	0.1424276	0.838648	0.161352	0.6232022
8268	-276.2647	-320.605	44.3403	0.532225	4.687477	0.1663288	0.838648	0.161352	0.5976322
8274	-270.2402	-313.4352	43.19497	1.583753	3.076891	0.2717537	0.837423	0.162577	0.1829739
8280	-270.9268	-314.6844	43.75762	1.500724	2.084897	0.2717537	0.549333	0.450667	0.1829739
8286	-274.8228	-319.628	44.80516	1.06121	1.362336	0.3159157	0.675442	0.324558	0.2799766
8292	-268.4526	-312.9253	44.47265	1.586161	1.178491	0.3159157	0.520462	0.479538	0.3076366
8298	-272.3944	-317.3858	44.99137	1.22102	0.8416759	0.4330416	0.528978	0.471022	0.3623506
8304	-278.0581	-323.6735	45.61531	0.8304509	0.7251773	0.4018648	0.43103	0.56897	0.4279814
8310	-272.7226	-316.6968	43.97425	0.3193804	3.115536	0.3137267	0.722504	0.277496	1.376937
8316	-274.3015	-319.8135	45.51208	0.4030821	1.724637	0.1399814	0.722504	0.277496	1.019696
8322	-268.1442	-314.7032	46.55895	0.2310845	0.6646361	0.1987356	0.42848	0.57152	0.9176878
8328	-275.4056	-321.7086	46.30298	0.9368762	0.5574581	0.1760463	0.456464	0.543536	0.538038
8334	-270.5041	-317.0547	46.55059	0.3072085	0.9336759	0.1061048	0.359882	0.640118	0.8453705
8340	-281.1259	-326.168	45.0421	0.9289194	1.169198	0.2937576	0.340542	0.659458	0.9393329
8346	-271.359	-316.0031	44.64401	0.8550286	2.694151	0.2035647	0.680777	0.319223	0.5412301
8352	-273.3565	-318.0072	44.65066	0.7268833	1.731851	0.4699554	0.720738	0.279262	0.6946097
8358	-275.0395	-320.6015	45.56202	0.470536	1.308992	0.2967912	0.715438	0.284562	0.6946097
8364	-274.3846	-319.4912	45.10652	0.6518632	1.338807	0.3641295	0.715438	0.284562	0.8421326
8370	-272.034	-317.1788	45.14483	0.5936889	1.338807	0.3641295	0.37824	0.62176	0.8660966
8376	-269.7597	-315.6473	45.88762	0.748925	1.207779	0.1178058	0.714256	0.285744	0.7246857
8382	-277.0637	-321.8889	44.82519	0.742361	2.130893	0.1980289	0.603908	0.396092	0.927367
8388	-276.4082	-321.5072	45.09898	0.3480574	2.003761	0.3156652	0.468669	0.531331	0.7939731
8394	-268.2736	-313.1738	44.90021	0.8973603	2.599657	0.1283936	0.805977	0.194023	0.4979026
8400	-276.5473	-323.4422	46.89491	0.2728731	0.3061287	0.1926508	0.377609	0.622391	1.169895
8406	-276.1797	-322.156	45.97625	0.2587737	0.8188245	0.3515213	0.596746	0.403254	0.8972694
8412	-273.0016	-319.0617	46.06013	0.5610194	0.8188245	0.2218675	0.48558	0.51442	0.8093843
8418	-264.8879	-311.6465	46.75868	0.2767575	0.4644198	0.2028645	0.353703	0.646297	0.9688512
8424	-268.7431	-314.6474	45.90429	0.5576704	1.07184	0.2028645	0.500244	0.499756	0.7373759
8430	-273.3905	-318.9386	45.54814	0.1831215	2.031978	0.160758	0.479321	0.520679	0.9394228
8436	-277.8589	-321.9534	44.09452	0.2347242	4.086707	0.2087566	0.620933	0.379067	1.276873
8442	-280.3227	-324.6309	44.30816	0.141616	3.999949	0.1786925	0.617267	0.382733	1.276873
8448	-274.8893	-319.1316	44.24227	0.4324275	3.999949	0.1786925	0.732005	0.267995	1.081277
8454	-269.4549	-313.607	44.15219	0.9780066	3.999949	0.1567039	0.740936	0.259064	0.5675686
8460	-271.8715	-315.3686	43.49709	1.027483	5.335311	0.1873426	0.860246	0.139754	0.2962472
8466	-276.8677	-319.8279	42.96022	1.599657	5.335311	0.1165734	0.860246	0.139754	0.19608
8472	-277.4144	-322.5425	45.12812	0.06997387	4.800126	0.05306754	0.899564	0.100436	0.7936841
8478	-268.7091	-312.743	44.03392	0.06547427	7.530572	0.1221207	0.82586	0.17414	0.9553438
8484	-267.6974	-311.5188	43.82135	0.4227726	7.530572	0.1109616	0.82586	0.17414	0.8419629
8490	-270.631	-314.5104	43.8794	0.5463055	3.971877	0.2650591	0.731861	0.268139	1.094688
8496	-272.1156	-317.543	45.42738	0.5139391	1.755616	0.18377	0.749922	0.250078	0.8035574
8502	-265.4986	-311.0527	45.55401	0.1619968	2.099215	0.1737962	0.761409	0.238591	0.8649925
8508	-264.2054	-309.1807	44.97529	0.2009245	2.099215	0.3215213	0.627826	0.372174	1.021229
8514	-268.5517	-314.4693	45.91755	0.1747918	1.131198	0.2778924	0.348359	0.651641	0.8850962
8520	-271.7619	-317.1113	45.34938	0.1164369	1.343256	0.2778924	0.512837	0.487163	1.300275
8526	-275.2065	-321.5727	46.36622	0.22086	1.0722	0.1392637	0.406768	0.593232	0.8498639
8532	-269.8387	-316.014	46.17527	0.3741578	0.975947	0.1708521	0.493517	0.506483	0.8775851
8538	-273.1183	-319.5295	46.41111	0.1855937	0.5941862	0.3506818	0.17344	0.82656	0.8153295
8544	-277.2225	-321.8509	44.62845	0.8798645	3.519094	0.08973847	0.603503	0.396497	0.6955354
8550	-279.144	-325.2963	46.15227	0.4053995	0.8644283	0.1120532	0.626274	0.373726	1.19299
8556	-286.4147	-331.453	45.03836	1.024041	2.148292	0.1130137	0.437817	0.562183	0.6252884
8562	-282.985	-329.0081	46.0231	0.5992374	1.360499	0.09316508	0.520721	0.479279	0.7082266
8568	-277.5565	-323.324	45.76757	0.7401504	1.454967	0.08781018	0.658668	0.341332	0.8048965
8574	-263.098	-309.3222	46.22425	0.6867701	0.8215063	0.1233563	0.508555	0.491445	0.8472345
8580	-260.9652	-306.757	45.79176	0.6271528	1.275323	0.1110252	0.603505	0.396495	0.9578936
8586	-262.6487	-309.2574	46.60861	0.0613562	0.8649061	0.1125553	0.44085	0.55915	1.090777
8592	-265.4405	-311.9838	46.54335	0.0485154	0.7695344	0.1641243	0.40082	0.59918	1.090777
8598	-267.2213	-312.7422	45.52087	0.05359071	0.9328264	0.2732653	0.541435	0.458565	1.515776
