Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
2916	-276.0918	-320.3959	44.30413	0.0404759	0.00054532	0.0123786	0.00249354	0.0891705	0.0679606	0.00706309	0.000744988	0.0219492	0.00061028	0.016302	0.00366132	0.0037766	0.0870159	0.0254454	0.0416881	0.00681419	0.0252603	0.036953	0.00418439	0.0900988	0.0241902	0.00885997	0.00476564	0.029783	0.00643053	0.0514039	0.0713904	0.0136023	0.0313258	0.0172478	0.0526988	0.0297343	0.00453259	0.0151716	0.0134136	0.0328674	0.3778162	1.622184	0.4736132	1.526387	0.443245	0.672461	0.883559	1.13179	1.48707	2.25609	0.5883124	3.222856	0.232906	0.040802	0.000549712	0.0124783	0.00251362	0.0898888	0.068508	0.00711998	0.000750989	0.022126	0.000615196	0.0164333	0.00369081	0.00380702	0.0877168	0.0256504	0.0420239	0.00686907	0.0254637	0.0372507	0.00421809	0.0908245	0.024385	0.00893133	0.00480402	0.0300229	0.00648233	0.0518179	0.0719654	0.0137118	0.0315781	0.0173867	0.0531233	0.0299738	0.0045691	0.0152938	0.0135216	0.0331321	0.646132	0.353868	0.6461317	0.9920098
2952	-268.8223	-313.3257	44.50343	0.00824061	0.00374811	0.0439106	0.00415848	0.0546088	0.00657485	0.00574739	0.0107494	0.0324895	0.0162297	0.0455807	0.00520556	0.00622133	0.0299575	0.0405418	0.0173299	0.000886208	0.0360719	0.0414241	0.0106624	0.00274623	0.0173584	0.00673352	0.00024704	0.0076343	0.0387234	0.0324918	0.00677057	0.00885472	0.0168267	0.0925058	0.0441701	0.0148081	0.0311687	0.0345719	0.0194302	0.0108091	0.1024558	1.897544	0.2973185	1.702682	0.550954	0.747724	0.913292	1.09494	1.33739	1.81503	0.4310237	5.726793	0.0539939	0.0102217	0.00464917	0.0544669	0.0051582	0.0677369	0.00815546	0.00712908	0.0133336	0.0403001	0.0201314	0.0565384	0.00645699	0.00771696	0.0371593	0.0502881	0.0214961	0.00109926	0.0447437	0.0513826	0.0132257	0.00340643	0.0215314	0.00835228	0.00030643	0.00946961	0.0480326	0.040303	0.00839824	0.0109834	0.0208719	0.114745	0.0547887	0.0183681	0.0386617	0.042883	0.0241013	0.0134077	0.73333	0.26667	0.7333296	0.8061893
2988	-265.2687	-309.703	44.43436	0.0106855	0.0112499	0.028745	0.00659733	0.0681369	0.000765618	0.0167862	0.0197648	0.00788143	0.00583205	0.0205071	0.0148232	0.0399992	0.0529535	0.0312578	0.0566947	0.0170506	0.0307544	0.0665076	0.0187013	0.0372848	0.00652257	0.0110504	0.0600134	0.0432648	0.00518425	0.167017	0.00566893	0.0331296	0.0189293	0.0032112	0.0466586	0.0720772	0.0724697	0.0482946	0.0569337	0.00810005	0.2335778	1.766422	0.3867001	1.6133	0.774217	0.882669	0.961812	1.0397	1.13293	1.29163	0.1850357	4.171967	0.1322321	0.0087478	0.00920991	0.0235325	0.00540098	0.0557811	0.000626783	0.0137422	0.0161807	0.00645223	0.00477448	0.0167884	0.0121352	0.0327458	0.0433511	0.0255896	0.0464138	0.0139587	0.0251775	0.0544473	0.01531	0.0305237	0.00533978	0.00904654	0.0491307	0.0354193	0.00424415	0.136731	0.00464094	0.027122	0.0154967	0.00262889	0.0381976	0.0590069	0.0593283	0.039537	0.0466095	0.00663121	0.794584	0.205416	0.7945842	1.221505
3024	-271.7047	-315.9171	44.21244	0.00351253	0.0218078	0.0276004	0.00138201	0.0685363	0.000661159	0.0137406	0.013669	0.00197586	0.00366022	0.0187944	0.0218146	0.00857927	0.0368488	0.0362748	0.127662	0.0204209	0.0174507	0.0313152	0.00300721	0.000813804	0.00251425	0.00655984	0.0447126	0.081271	0.0361612	0.107676	0.00424318	0.0544792	0.00957782	0.0018382	0.0229794	0.0434756	0.0378827	0.0429544	0.0181126	0.0102543	0.2512121	1.748788	0.2719584	1.728042	0.985161	0.992735	0.997728	1.00228	1.00732	1.01506	0.01080998	6.354066	0.1436493	0.00349777	0.0217162	0.0274844	0.0013762	0.0682483	0.000658381	0.0136828	0.0136115	0.00196755	0.00364484	0.0187154	0.0217229	0.00854322	0.0366939	0.0361224	0.127126	0.0203351	0.0173774	0.0311836	0.00299458	0.000810384	0.00250368	0.00653227	0.0445248	0.0809295	0.0360093	0.107223	0.00422535	0.0542503	0.00953758	0.00183048	0.0228828	0.0432929	0.0377235	0.0427739	0.0180365	0.0102112	0.908882	0.0911185	0.9088815	1.00422
3060	-277.0467	-321.6053	44.55861	0.0150785	0.0142527	0.0566826	0.0122652	0.0680579	0.0026873	0.00333066	0.00150424	0.00279416	0.00316818	0.0122651	0.0180313	0.0266613	0.0296282	0.00845145	0.0276742	0.0203134	0.00722358	0.0473466	0.00947328	0.0119042	0.00968509	0.00795013	0.0124009	0.0489	0.0167416	0.0787077	0.0044038	0.0165973	0.000573803	0.0254402	0.0310505	0.0521289	0.0448329	0.0161779	0.0215251	0.0151893	0.6157688	1.384231	0.5221304	1.47787	0.75428	0.87151	0.958001	1.04384	1.14743	1.32577	0.2038996	2.83046	0.4448453	0.0188223	0.0177915	0.070756	0.0153105	0.0849556	0.00335451	0.00415762	0.00187771	0.00348791	0.00395479	0.0153103	0.0225082	0.0332809	0.0369845	0.0105498	0.0345453	0.0253569	0.00901708	0.059102	0.0118253	0.0148598	0.0120897	0.00992403	0.0154799	0.0610411	0.0208983	0.0982497	0.0054972	0.0207182	0.000716269	0.0317566	0.0387599	0.0650717	0.0559642	0.0201947	0.0268695	0.0189605	0.620826	0.379174	0.6208257	0.8010993
3096	-271.5852	-317.0057	45.42051	0.0265142	0.00396544	0.0293575	0.00682829	0.0654115	0.0221513	0.00156505	0.00411132	0.00100995	0.0122254	0.0289235	0.0263216	0.0110322	0.13627	0.0248371	0.0337638	0.0309242	0.042364	0.0562976	0.0053361	0.0310066	0.0339568	0.0159879	0.0431593	0.0401909	0.0544034	0.118103	0.00102511	0.0428491	0.0032109	0.00373267	0.0016652	0.0967187	0.0527941	0.0155494	0.0443457	0.0351559	0.3207607	1.679239	0.8875428	1.112457	0.519837	0.726822	0.905249	1.10467	1.37585	1.92368	0.4730602	1.253413	0.1910155	0.0220389	0.00329612	0.0244022	0.00567575	0.0543707	0.0184124	0.00130088	0.00341737	0.000839478	0.0101619	0.0240415	0.0218788	0.00917007	0.113269	0.0206449	0.0280648	0.0257045	0.0352134	0.0467952	0.00443543	0.0257731	0.0282252	0.0132893	0.0358745	0.0334071	0.0452207	0.0981685	0.000852082	0.0356167	0.00266894	0.00310264	0.00138413	0.0803936	0.0438831	0.0129248	0.0368606	0.029222	0.699118	0.300882	0.6991179	1.203064
3132	-270.3283	-315.5302	45.20198	0.0144743	0.0212888	0.0425496	0.00583179	0.116932	0.0116206	0.00511886	0.0190012	0.00226226	0.0194531	0.0190115	0.00741341	0.0323558	0.0739559	0.0300115	0.0504749	0.0125253	0.0174312	0.044826	0.00854039	0.0352363	0.00985268	0.0124336	0.0542112	0.0467113	0.0216046	0.123807	0.00244503	0.0210466	0.00349979	0.00947843	0.00750132	0.0171654	0.01527	0.0555221	0.142032	0.0891855	0.2960692	1.703931	0.6717539	1.328246	0.741704	0.864393	0.955553	1.04651	1.15688	1.34825	0.2160571	1.977281	0.1737566	0.0118439	0.0174201	0.0348173	0.00477201	0.0956826	0.00950884	0.00418864	0.0155483	0.00185115	0.015918	0.0155567	0.00606622	0.0264759	0.0605163	0.0245576	0.0413024	0.0102492	0.0142635	0.03668	0.0069884	0.028833	0.00806221	0.0101741	0.0443598	0.0382228	0.0176786	0.101309	0.00200071	0.0172219	0.00286379	0.00775597	0.00613815	0.014046	0.0124951	0.0454324	0.116222	0.0729784	0.87674	0.12326	0.8767398	1.222082
3168	-263.9282	-309.4571	45.52887	0.0233427	0.00232987	0.05306	0.0019926	0.148492	0.0148715	0.00352826	0.00108105	0.0163849	0.0253135	0.012325	0.0071874	0.0283132	0.0376538	0.0185948	0.0838805	0.00357961	0.00979128	0.0384438	0.0223378	0.0388143	0.024848	0.0360291	0.00802651	0.0226094	0.0388591	0.00892518	0.00965916	0.0350224	0.0480952	0.11523	0.00468963	0.0354765	0.0142885	0.00833712	0.0489318	0.00257064	0.3231131	1.676887	0.7141801	1.28582	0.838239	0.917543	0.973509	1.02721	1.08987	1.19298	0.1275873	1.800414	0.1926863	0.0221696	0.00221278	0.0503934	0.00189246	0.141029	0.0141241	0.00335095	0.00102672	0.0155614	0.0240413	0.0117056	0.00682618	0.0268903	0.0357614	0.0176603	0.0796649	0.00339971	0.0092992	0.0365118	0.0212152	0.0368636	0.0235992	0.0342184	0.00762313	0.0214731	0.0369062	0.00847664	0.00917372	0.0332623	0.0456781	0.109439	0.00445395	0.0336936	0.0135704	0.00791813	0.0464726	0.00244145	0.491334	0.508666	0.4913339	1.052916
3204	-272.7146	-318.315	45.60036	0.00506914	0.00482831	0.0591221	0.0109297	0.0578159	0.00391708	0.0177506	0.00413079	0.0134579	0.0152196	0.0125103	0.0147107	0.0209662	0.0505788	0.00875309	0.0484514	0.00544767	0.0264465	0.0191313	0.00676298	0.0234694	0.0481276	0.0301023	0.00375033	0.0132637	0.0269219	0.00410427	0.00654509	0.0147184	0.0168986	0.0769298	0.000447349	0.0353394	0.0340248	0.00478841	0.0499642	0.0292071	0.2726674	1.727333	0.6560868	1.343913	0.72698	0.855981	0.952643	1.04971	1.16825	1.37555	0.230555	2.048377	0.1578546	0.00614737	0.00585531	0.0716977	0.0132545	0.0701136	0.00475027	0.0215263	0.00500943	0.0163205	0.0184568	0.0151713	0.0178398	0.0254259	0.0613372	0.0106149	0.0587573	0.00660642	0.0320718	0.0232007	0.0082015	0.0284614	0.0583646	0.0365053	0.00454804	0.016085	0.0326483	0.00497727	0.00793727	0.0178491	0.020493	0.0932931	0.000542503	0.0428563	0.041262	0.00580693	0.0605919	0.0354196	0.558193	0.441807	0.5581929	0.8246027
3240	-280.3162	-325.3563	45.04012	0.0100905	0.0029229	0.0172762	0.00735147	0.0545948	0.00391328	0.0104995	0.0171317	0.0126628	0.00820389	0.0117118	0.0181839	0.00596086	0.01681	0.0441421	0.0655056	0.0127219	0.00616656	0.027746	0.0336422	0.0203618	0.0210947	0.0184812	0.00093704	0.0175426	0.025281	0.00560905	0.0214332	0.0171979	0.0132662	0.0507176	0.00980174	0.0123174	0.0321292	0.0129222	0.0309262	0.0247137	0.3406434	1.659357	0.6099487	1.390051	0.444775	0.673592	0.884022	1.13119	1.48458	2.24833	0.5858211	2.278964	0.2052864	0.0139763	0.0040485	0.0239292	0.0101825	0.0756192	0.00542027	0.0145428	0.023729	0.0175392	0.0113632	0.016222	0.0251865	0.00825638	0.0232835	0.0611411	0.0907317	0.017621	0.00854128	0.0384309	0.0465978	0.0282031	0.0292182	0.0255983	0.00129789	0.0242983	0.0350167	0.00776908	0.0296871	0.0238207	0.0183749	0.0702488	0.0135764	0.0170608	0.0445021	0.0178985	0.0428358	0.0342309	0.614685	0.385315	0.6146854	0.7219705
3276	-284.4538	-329.515	45.06119	0.000692024	0.0113636	0.009155	0.00138706	0.036296	0.0281642	0.0538378	0.00437988	0.000312228	0.025666	0.00418647	0.0127257	0.0300793	0.0400127	0.0168696	0.0435996	0.00937291	0.0117983	0.00751915	0.0141591	0.0144536	0.00904694	0.0127163	0.0021117	0.0363696	0.0209706	0.00210695	0.009304	0.00854483	0.0234574	0.0400931	0.02072	0.0208893	0.0091183	0.0179247	0.0200674	0.00267638	0.4373129	1.562687	0.8674211	1.132579	0.235607	0.4941	0.802557	1.24602	2.02388	4.24435	1.045261	1.305685	0.2798468	0.00109472	0.0179762	0.0144824	0.0021942	0.0574169	0.0445532	0.0851666	0.00692857	0.000493917	0.0406012	0.00662261	0.0201309	0.0475827	0.0632964	0.0266862	0.0689705	0.0148271	0.0186638	0.0118946	0.0223984	0.0228643	0.0143114	0.020116	0.00334051	0.0575334	0.0331736	0.003333	0.0147181	0.0135171	0.0371075	0.0634237	0.0327771	0.033045	0.0144243	0.0283553	0.0317447	0.00423379	0.318726	0.681274	0.3187264	0.6321477
3312	-276.8599	-321.4668	44.60696	0.00589806	0.0177376	0.0382852	0.0113939	0.0885532	0.00556009	0.035124	0.0638625	9.58175e-05	0.0105678	0.0251787	0.027102	0.0455668	0.0377669	0.0275385	0.0686755	0.00379334	0.055695	0.0377348	0.0408915	0.0729411	0.00412404	0.0584277	0.0077515	0.0308393	0.0224705	0.0153198	0.0218312	0.0477698	0.0237923	0.136216	0.0087134	0.03096	0.0301683	0.015356	0.0706703	0.0114301	0.282793	1.717207	0.5377635	1.462237	0.563219	0.755796	0.916357	1.09128	1.32311	1.77551	0.4151046	2.719107	0.1646819	0.00469665	0.0141245	0.0304866	0.00907301	0.0705152	0.00442752	0.0279694	0.0508539	7.62998e-05	0.00841517	0.0200499	0.0215815	0.036285	0.0300739	0.021929	0.0546865	0.00302065	0.0443502	0.0300484	0.032562	0.0580833	0.00328398	0.0465262	0.00617254	0.0245575	0.0178933	0.0121992	0.0173843	0.0380393	0.0189459	0.108469	0.00693851	0.0246536	0.0240231	0.012228	0.056275	0.00910184	0.686991	0.313009	0.6869908	1.255802
3348	-278.3461	-323.4474	45.10129	0.00985652	0.0492043	0.0183891	0.0129832	0.0607889	0.0165685	0.0191499	0.0229649	0.00042893	0.0317053	0.00986814	0.00372077	0.0189138	0.0606631	0.0266129	0.0353938	0.00626938	0.0141945	0.0577811	0.00248677	0.0293261	0.0124014	0.0363182	0.00578801	0.0139381	0.027201	0.0270438	0.000920445	0.0422449	0.0171093	0.104107	0.024433	0.0517186	0.0509753	0.010316	0.0827906	0.0108023	0.229132	1.770868	0.5027749	1.497225	0.769593	0.880094	0.960935	1.04065	1.13624	1.29939	0.1893671	2.977923	0.1293897	0.00961257	0.0479864	0.017934	0.0126619	0.0592844	0.0161585	0.018676	0.0223965	0.000418314	0.0309206	0.0096239	0.00362868	0.0184457	0.0591617	0.0259543	0.0345178	0.00611421	0.0138432	0.056351	0.00242522	0.0286003	0.0120945	0.0354194	0.00564475	0.0135931	0.0265278	0.0263745	0.000897664	0.0411994	0.0166859	0.10153	0.0238283	0.0504385	0.0497137	0.0100607	0.0807415	0.0105349	0.706571	0.293429	0.7065708	1.025378
3384	-269.4976	-314.8339	45.33624	0.00665052	0.0208665	0.0417874	0.00506677	0.0782114	0.0145052	0.0322666	0.00295721	0.00636968	0.0106218	0.00785547	0.0223575	0.0133467	0.0138339	0.00703557	0.0339981	0.00266423	0.0293804	0.0406362	0.0348498	0.0621698	0.0221073	0.0062265	0.00790803	0.00768965	0.0198808	0.0368318	0.0172924	0.0203529	0.00432035	0.0319892	1.7642e-05	0.0285543	0.0212629	0.00549592	0.0295849	0.00174572	0.2663445	1.733656	0.5217637	1.478236	0.791798	0.892388	0.965103	1.03616	1.12059	1.26295	0.1687998	2.833153	0.1536317	0.00888287	0.0278706	0.0558139	0.00676751	0.104464	0.019374	0.0430974	0.00394984	0.00850776	0.0141871	0.0104923	0.0298622	0.0178267	0.0184775	0.00939716	0.04541	0.00355851	0.0392424	0.0542763	0.0465477	0.083038	0.0295279	0.00831651	0.0105625	0.0102708	0.026554	0.0491949	0.0230969	0.0271846	0.00577053	0.0427268	2.35638e-05	0.038139	0.0284001	0.00734071	0.0395155	0.0023317	0.644527	0.355473	0.6445269	0.7486912
3420	-272.9743	-318.1076	45.13323	0.00300323	0.0147772	0.0410165	0.00273695	0.084352	0.0435371	0.00163149	0.0184041	0.00147095	0.00836633	0.00864825	0.0358571	0.0530484	0.0662368	0.0481878	0.0655894	0.0105618	0.0160529	0.0664473	0.0212658	0.00584744	0.0579055	0.0262395	0.0276294	0.0265383	0.0589465	0.0143502	0.0111544	0.0302512	0.0525009	0.167672	0.0534868	0.0258113	0.012418	0.0572328	0.0354062	0.00919324	0.2903779	1.709622	0.6715845	1.328416	0.734667	0.860383	0.954169	1.04803	1.16227	1.36116	0.2229498	1.978032	0.1698492	0.00233937	0.0115107	0.0319499	0.00213196	0.0657062	0.0339134	0.00127086	0.014336	0.0011458	0.00651698	0.00673658	0.027931	0.0413222	0.0515953	0.037536	0.051091	0.00822711	0.0125045	0.0517593	0.0165651	0.00455488	0.0451056	0.0204393	0.021522	0.020672	0.0459165	0.0111781	0.00868877	0.0235643	0.0408957	0.130608	0.0416637	0.0201058	0.00967304	0.0445816	0.0275797	0.0071611	0.440396	0.559604	0.4403962	1.283775
3456	-275.6476	-321.3292	45.68151	0.0312361	0.000695308	0.00394887	0.000167667	0.122893	0.0116434	0.000623357	0.00137837	0.00893209	0.025262	0.00781567	0.00451298	0.0264072	0.040749	0.0181629	0.0106049	0.00520158	0.0362254	0.012755	0.026577	0.112729	0.0559342	0.0109396	0.0297072	0.0218609	0.0293041	0.044256	0.0109967	0.0127166	0.0498122	0.0435236	0.0199996	0.0194212	0.00287718	0.0073023	0.0263745	0.00089925	0.4035471	1.596453	1.01216	0.9878397	0.426979	0.660311	0.878547	1.13824	1.51444	2.34203	0.6153461	0.9759717	0.2527774	0.0349222	0.000777362	0.00441487	0.000187454	0.137395	0.0130174	0.00069692	0.00154104	0.00998617	0.0282431	0.008738	0.00504556	0.0295235	0.0455578	0.0203063	0.0118564	0.00581542	0.0405004	0.0142602	0.0297134	0.126033	0.062535	0.0122306	0.033213	0.0244407	0.0327623	0.0494786	0.0122945	0.0142173	0.0556906	0.0486598	0.0223598	0.0217131	0.00321671	0.00816405	0.0294869	0.00100537	0.40163	0.59837	0.4016301	0.8944458
3492	-273.9211	-319.1761	45.25496	0.0242116	5.67362e-05	0.0123896	0.000187013	0.101132	0.015093	0.0156989	0.011875	0.0117437	0.0192336	0.0181847	0.0214664	0.014449	0.0423133	0.0491821	0.0602083	0.0112766	0.00902614	0.0440508	0.00234023	0.0992549	0.0426596	0.0139395	0.0386865	0.0194519	0.0331648	0.0301531	0.0205639	0.0137786	0.00273441	0.0358167	0.0378006	0.0302379	0.00860438	0.0232329	0.0128199	0.00199476	0.3532461	1.646754	0.6780601	1.32194	0.617358	0.790396	0.929243	1.07614	1.26519	1.6198	0.3487401	1.949591	0.2145106	0.0255124	5.97845e-05	0.0130552	0.00019706	0.106565	0.0159039	0.0165424	0.0125131	0.0123747	0.0202669	0.0191617	0.0226197	0.0152252	0.0445867	0.0518245	0.0634431	0.0118825	0.00951108	0.0464174	0.00246596	0.104587	0.0449516	0.0146884	0.040765	0.020497	0.0349466	0.0317732	0.0216687	0.0145189	0.00288132	0.037741	0.0398315	0.0318625	0.00906666	0.0244811	0.0135087	0.00210193	0.45327	0.54673	0.4532697	0.949013
3528	-263.589	-309.9876	46.39864	0.0115745	0.00945757	0.029323	0.000434309	0.0800363	0.019969	0.0130346	0.00937637	0.00695829	0.00257936	0.0336678	0.0176404	0.00634841	0.0677585	0.0450766	0.056372	0.00285532	0.0306862	0.0357161	0.00868239	8.35249e-05	0.0112993	0.0268217	0.020619	0.0306314	0.0355844	0.0125137	0.0208205	0.000389487	0.0973863	0.0377083	0.0201566	0.00216211	0.0217632	0.0173512	0.0205966	0.00576018	0.117607	1.882393	0.938196	1.061804	0.541823	0.741654	0.910972	1.09773	1.34834	1.84562	0.4431086	1.131751	0.06247739	0.0133163	0.0108808	0.0337359	0.000499668	0.092081	0.0229742	0.0149961	0.0107874	0.00800545	0.00296753	0.0387345	0.0202951	0.00730378	0.0779556	0.0518603	0.0648554	0.00328502	0.0353041	0.041091	0.00998901	9.60946e-05	0.0129998	0.0308581	0.023722	0.0352411	0.0409395	0.0143969	0.0239537	0.000448101	0.112042	0.043383	0.0231899	0.00248749	0.0250384	0.0199624	0.0236962	0.00662703	0.631217	0.368783	0.6312172	0.8691943
3564	-272.4911	-318.1062	45.61512	0.00375561	0.0162114	0.0468446	0.00139857	0.0357257	0.0278518	0.00981497	0.0313154	0.0304454	0.00644983	0.0107697	0.0249518	0.0256937	0.052235	0.0614507	0.0489499	0.00363946	0.0923497	0.0350824	0.0145114	0.00362524	0.0225067	0.0346488	0.0125539	0.0160912	0.0716243	0.0490335	0.0680555	0.000704484	0.111513	0.0820306	0.0335387	0.00815894	0.0727924	0.0141869	0.1494	0.0360689	0.5557971	1.444203	1.129221	0.8707786	0.881266	0.940218	0.980952	1.01942	1.06358	1.13473	0.09139285	0.7711319	0.3848469	0.00274939	0.011868	0.0342938	0.00102386	0.0261539	0.0203896	0.0071853	0.0229252	0.0222883	0.00472176	0.00788422	0.0182666	0.0188097	0.0382399	0.0449865	0.035835	0.00266436	0.0676069	0.025683	0.0106235	0.00265395	0.0164766	0.0253655	0.00919042	0.01178	0.0524344	0.0358962	0.0498218	0.000515736	0.0816358	0.0600526	0.0245529	0.00597296	0.0532895	0.0103859	0.109372	0.0264051	0.30774	0.69226	0.3077397	1.36598
3600	-269.735	-314.9463	45.21134	0.00880666	0.000374465	0.0513165	0.0224901	0.0759265	0.0132747	0.00223476	0.00417801	0.0112925	0.00684973	0.00784948	0.00187326	0.00389509	0.0558456	0.0390171	0.0260139	0.00989343	0.0392451	0.0422814	0.0111759	0.00634905	0.0677687	0.0236223	0.0585481	0.0232496	0.0273604	0.00610884	0.0128244	0.00577185	0.0839215	0.0149145	0.0148946	0.0142676	0.0455483	0.0051797	0.024976	0.0174287	0.5180827	1.481917	0.6684841	1.331516	0.878304	0.938676	0.98045	1.01994	1.06533	1.13856	0.09382683	1.991844	0.3496029	0.00993342	0.000422376	0.0578822	0.0253676	0.0856409	0.0149731	0.00252068	0.00471256	0.0127373	0.00772612	0.00885377	0.00211294	0.00439344	0.0629907	0.0440091	0.0293422	0.0111592	0.0442663	0.0476911	0.0126058	0.00716138	0.0764393	0.0266446	0.066039	0.0262243	0.0308611	0.00689043	0.0144652	0.00651033	0.0946589	0.0168227	0.0168003	0.0160931	0.0513759	0.00584242	0.0281715	0.0196586	0.67233	0.32767	0.6723297	0.8865683
3636	-269.3612	-315.3635	46.00229	0.01402	0.000103512	0.0290951	0.00365295	0.0788427	0.0350969	0.00511227	0.000659629	0.00375931	0.0223268	0.00692306	0.0200011	0.0150726	0.0161008	0.0311385	0.107446	0.0216613	0.0180454	0.0442533	0.0248092	0.00302441	0.0213979	0.0180152	0.0125801	0.0312334	0.0475249	0.00887894	0.0818725	0.00987351	0.101888	0.0249992	0.0236493	0.0109372	0.0201917	0.00176179	0.0690698	0.0093887	0.4667957	1.533204	1.101474	0.8985257	0.709242	0.84573	0.949069	1.05366	1.18241	1.40996	0.2484169	0.8157482	0.3044576	0.0140989	0.000104095	0.0292587	0.00367349	0.0792861	0.0352943	0.00514102	0.000663339	0.00378046	0.0224524	0.006962	0.0201136	0.0151574	0.0161913	0.0313137	0.10805	0.0217831	0.0181469	0.0445023	0.0249487	0.00304142	0.0215182	0.0181165	0.0126508	0.0314091	0.0477922	0.00892888	0.082333	0.00992904	0.102461	0.0251398	0.0237824	0.0109987	0.0203053	0.0017717	0.0694583	0.00944151	0.305979	0.694021	0.3059787	0.9944067
3672	-270.8478	-315.7159	44.86808	0.0059903	0.00112269	0.0201048	0.00103473	0.106784	0.0195622	0.00461486	0.00111352	0.0109879	0.0107817	0.0465244	0.0248462	0.0157932	0.0584757	0.0237911	0.0495269	0.00434492	0.00682581	0.0562337	0.0206456	0.0113657	0.0371484	0.0264033	0.0048624	0.0179268	0.0290794	0.0121929	0.016048	0.000211378	0.138886	0.00148203	0.0196228	0.0265795	0.0183277	0.00540348	0.0291442	0.0126265	0.3359999	1.664	0.4286258	1.571374	0.954339	0.977464	0.992914	1.00714	1.02306	1.04785	0.03379368	3.666075	0.201923	0.0066825	0.00125242	0.022428	0.0011543	0.119124	0.0218227	0.00514812	0.00124219	0.0122576	0.0120276	0.0519005	0.0277173	0.0176182	0.0652329	0.0265403	0.05525	0.00484699	0.00761457	0.0627318	0.0230313	0.0126791	0.041441	0.0294543	0.00542428	0.0199983	0.0324396	0.0136018	0.0179025	0.000235804	0.154935	0.00165328	0.0218903	0.0296509	0.0204455	0.00602788	0.0325119	0.0140856	0.682664	0.317336	0.6826641	0.8964149
3708	-265.5851	-312.1322	46.54702	0.0186222	0.000867846	0.0604969	0.00674922	0.0890167	0.0235721	0.00140432	0.0106353	0.00308675	0.0151684	0.0473822	0.0380619	0.0264256	0.0312964	0.0142201	0.048662	0.0112929	0.0128586	0.0441219	0.0299756	0.000722851	0.0604115	0.0249789	0.0347934	0.0097891	0.0816347	0.0198569	0.0630623	0.00059513	0.170965	0.019141	0.0424617	0.00846327	0.0313074	0.0333719	0.00690801	0.0328886	0.2480962	1.751904	1.173553	0.8264469	0.858279	0.928176	0.977015	1.02353	1.07738	1.16512	0.1105038	0.7042263	0.1416152	0.015845	0.000738423	0.051475	0.0057427	0.0757416	0.0200568	0.00119489	0.00904928	0.00262642	0.0129063	0.0403161	0.0323857	0.0224847	0.0266292	0.0120994	0.041405	0.00960874	0.010941	0.037542	0.0255053	0.000615051	0.0514023	0.0212537	0.0296047	0.00832924	0.0694605	0.0168956	0.0536577	0.000506378	0.145469	0.0162865	0.0361293	0.00720113	0.0266385	0.0283951	0.00587781	0.0279839	0.362534	0.637466	0.3625345	1.175269
