"gridTag","tree_length","gain_loss","n_char","cov_tree_len","mse_tree_len","rate_param","cov_rate_loss","mse_rate_loss","modelID","scenario"
"tl2.50_gl1.00_pr5.00_c25",2.5,1,25,0.3,1.24695077533422,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl1.00_pr5.00_c25",5,1,25,0.1,7.1855997050403,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.10_pr1.00_c50",1,0.1,50,0.6,0.632448277906706,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.10_pr1.00_c50",1.5,0.1,50,0.6,0.35824993153982,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.10_pr1.00_c50",2.5,0.1,50,0.8,0.313265833334647,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.10_pr1.00_c50",5,0.1,50,0.1,4.73593956563563,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.25_pr1.00_c50",1,0.25,50,0.6,0.940628322770175,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.25_pr1.00_c50",1.5,0.25,50,0.6,1.5214873045989,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.25_pr1.00_c50",2.5,0.25,50,0.7,0.67207070530907,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.25_pr1.00_c50",5,0.25,50,0.7,0.902631865122178,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.50_pr1.00_c50",1,0.5,50,0.6,0.696974711864474,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.50_pr1.00_c50",1.5,0.5,50,0.7,1.07416430970851,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.50_pr1.00_c50",2.5,0.5,50,0.6,2.67683123305248,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.50_pr1.00_c50",5,0.5,50,0.9,0.349355178026905,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl1.00_pr1.00_c50",1,1,50,0.7,0.851856804263092,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl1.00_pr1.00_c50",1.5,1,50,0.6,3.65921536453167,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl1.00_pr1.00_c50",2.5,1,50,0.5,1.43897151741554,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl1.00_pr1.00_c50",5,1,50,0.7,0.823058015538446,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.10_pr2.50_c50",1,0.1,50,0.9,0.296152494479611,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.10_pr2.50_c50",1.5,0.1,50,0.9,0.12633229009887,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.10_pr2.50_c50",2.5,0.1,50,0.6,0.484668788816079,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.10_pr2.50_c50",5,0.1,50,0,7.59575709303152,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.25_pr2.50_c50",1,0.25,50,0.6,0.442709816946623,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.25_pr2.50_c50",1.5,0.25,50,0.7,0.399284442822509,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.25_pr2.50_c50",2.5,0.25,50,0.5,0.811242324434874,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.25_pr2.50_c50",5,0.25,50,0.2,3.49528418785039,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.50_pr2.50_c50",1,0.5,50,0.7,0.544901329943614,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.50_pr2.50_c50",1.5,0.5,50,0.5,0.344324369837605,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.50_pr2.50_c50",2.5,0.5,50,0.4,1.1099464313436,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.50_pr2.50_c50",5,0.5,50,0.3,2.34917609034141,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl1.00_pr2.50_c50",1,1,50,0.8,0.600357225498014,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl1.00_pr2.50_c50",1.5,1,50,0.6,1.21680400310465,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl1.00_pr2.50_c50",2.5,1,50,0.4,1.16846126916528,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl1.00_pr2.50_c50",5,1,50,0.4,2.25229579036002,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.10_pr5.00_c50",1,0.1,50,0.5,0.272128077094202,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.10_pr5.00_c50",1.5,0.1,50,0.7,0.176787331100082,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.10_pr5.00_c50",2.5,0.1,50,0.3,0.882657235461043,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.10_pr5.00_c50",5,0.1,50,0,8.20013925613156,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.25_pr5.00_c50",1,0.25,50,0.5,0.549606753574309,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.25_pr5.00_c50",1.5,0.25,50,0.6,0.308504405482344,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.25_pr5.00_c50",2.5,0.25,50,0.1,1.67352940237066,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.25_pr5.00_c50",5,0.25,50,0,7.28945344023202,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.50_pr5.00_c50",1,0.5,50,0.7,0.393317859830247,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.50_pr5.00_c50",1.5,0.5,50,0.2,0.749805606471718,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.50_pr5.00_c50",2.5,0.5,50,0.2,1.46358331576731,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.50_pr5.00_c50",5,0.5,50,0,7.72895356530642,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl1.00_pr5.00_c50",1,1,50,0.5,0.217841601717727,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl1.00_pr5.00_c50",1.5,1,50,0.4,0.454948519059487,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl1.00_pr5.00_c50",2.5,1,50,0.2,1.36663081129119,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl1.00_pr5.00_c50",5,1,50,0,7.9891974283266,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.10_pr1.00_c100",1,0.1,100,0.1,0.708285711128773,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.10_pr1.00_c100",1.5,0.1,100,0.5,0.314150909166897,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.10_pr1.00_c100",2.5,0.1,100,0.5,0.355103638105192,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.10_pr1.00_c100",5,0.1,100,0.1,4.24628620954073,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.25_pr1.00_c100",1,0.25,100,0.1,1.68712675897446,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.25_pr1.00_c100",1.5,0.25,100,0.4,1.32239888358918,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.25_pr1.00_c100",2.5,0.25,100,0.5,1.07380365592868,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.25_pr1.00_c100",5,0.25,100,0.6,0.801985088466845,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.50_pr1.00_c100",1,0.5,100,0.5,0.818784138419404,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.50_pr1.00_c100",1.5,0.5,100,0.4,2.48894144680902,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.50_pr1.00_c100",2.5,0.5,100,0.4,1.14740126164409,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.50_pr1.00_c100",5,0.5,100,0.4,1.20230637564693,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl1.00_pr1.00_c100",1,1,100,0.6,2.3697055479047,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl1.00_pr1.00_c100",1.5,1,100,0.4,1.56647428872113,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl1.00_pr1.00_c100",2.5,1,100,0.5,3.09558475677356,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl1.00_pr1.00_c100",5,1,100,0.7,1.79847908628979,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.10_pr2.50_c100",1,0.1,100,0.7,0.141390788751825,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.10_pr2.50_c100",1.5,0.1,100,0.7,0.34453754508594,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.10_pr2.50_c100",2.5,0.1,100,0.6,0.220404858454332,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.10_pr2.50_c100",5,0.1,100,0,6.17741160143473,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.25_pr2.50_c100",1,0.25,100,0.7,1.01969298865525,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.25_pr2.50_c100",1.5,0.25,100,0.6,0.603789305764892,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.25_pr2.50_c100",2.5,0.25,100,0.3,0.787110663504263,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.25_pr2.50_c100",5,0.25,100,0.1,3.74818351927239,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.50_pr2.50_c100",1,0.5,100,0.3,0.473943560655667,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.50_pr2.50_c100",1.5,0.5,100,0.5,0.921726284986679,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.50_pr2.50_c100",2.5,0.5,100,0.3,0.946029934461399,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.50_pr2.50_c100",5,0.5,100,0.1,3.01596882005909,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl1.00_pr2.50_c100",1,1,100,0.6,0.566771876349527,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl1.00_pr2.50_c100",1.5,1,100,0.3,0.647819439877925,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl1.00_pr2.50_c100",2.5,1,100,0.3,1.75670158577842,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl1.00_pr2.50_c100",5,1,100,0.2,2.75212228021498,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.10_pr5.00_c100",1,0.1,100,0.9,0.0446994741923899,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.10_pr5.00_c100",1.5,0.1,100,0.7,0.146054068702941,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.10_pr5.00_c100",2.5,0.1,100,0.3,0.637677684273943,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.10_pr5.00_c100",5,0.1,100,0,7.37680371593006,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.25_pr5.00_c100",1,0.25,100,0.4,0.297802148101066,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.25_pr5.00_c100",1.5,0.25,100,0.3,0.462210058564085,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.25_pr5.00_c100",2.5,0.25,100,0.2,1.21779608701081,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.25_pr5.00_c100",5,0.25,100,0,6.60489618333286,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.50_pr5.00_c100",1,0.5,100,0.3,0.682351116188773,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.50_pr5.00_c100",1.5,0.5,100,0.1,0.466796142954953,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.50_pr5.00_c100",2.5,0.5,100,0.1,1.69558083584013,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.50_pr5.00_c100",5,0.5,100,0.1,7.15711186541727,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl1.00_pr5.00_c100",1,1,100,0.2,0.426182656450149,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl1.00_pr5.00_c100",1.5,1,100,0.1,0.845039744269021,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl1.00_pr5.00_c100",2.5,1,100,0.1,1.41367376487499,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl1.00_pr5.00_c100",5,1,100,0,7.26868687395397,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.10_pr1.00_c200",1,0.1,200,0,0.787862024724415,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.10_pr1.00_c200",1.5,0.1,200,0.1,0.591372086171149,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.10_pr1.00_c200",2.5,0.1,200,1,0.0128097801620442,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.10_pr1.00_c200",5,0.1,200,0,3.48617407304028,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.25_pr1.00_c200",1,0.25,200,0,1.06968892619999,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.25_pr1.00_c200",1.5,0.25,200,0.4,1.34253674885531,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.25_pr1.00_c200",2.5,0.25,200,0.6,1.04773295276598,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.25_pr1.00_c200",5,0.25,200,0.7,0.233637534896748,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.50_pr1.00_c200",1,0.5,200,0.3,1.47542900012359,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.50_pr1.00_c200",1.5,0.5,200,0.4,1.48743833842847,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.50_pr1.00_c200",2.5,0.5,200,0.5,1.96345720599626,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.50_pr1.00_c200",5,0.5,200,0.4,1.33526770408276,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl1.00_pr1.00_c200",1,1,200,0.5,2.41864861054311,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl1.00_pr1.00_c200",1.5,1,200,0.5,3.0482753971222,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl1.00_pr1.00_c200",2.5,1,200,0.4,3.13342864063358,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl1.00_pr1.00_c200",5,1,200,0.3,2.17583182904399,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.10_pr2.50_c200",1,0.1,200,0.2,0.270563891140319,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.10_pr2.50_c200",1.5,0.1,200,0.8,0.102468671429236,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.10_pr2.50_c200",2.5,0.1,200,0.7,0.171638402159109,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.10_pr2.50_c200",5,0.1,200,0,5.33799301421371,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.25_pr2.50_c200",1,0.25,200,0.8,0.684058196751602,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.25_pr2.50_c200",1.5,0.25,200,0.6,0.357438384294673,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.25_pr2.50_c200",2.5,0.25,200,0.3,0.524005582715396,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.25_pr2.50_c200",5,0.25,200,0,2.73580434391875,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.50_pr2.50_c200",1,0.5,200,0.4,0.70577884339345,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.50_pr2.50_c200",1.5,0.5,200,0.3,1.14061849913898,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.50_pr2.50_c200",2.5,0.5,200,0.1,1.29958179794636,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.50_pr2.50_c200",5,0.5,200,0,2.71911191428737,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl1.00_pr2.50_c200",1,1,200,0.2,1.05644549133032,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl1.00_pr2.50_c200",1.5,1,200,0.3,0.719881558626315,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl1.00_pr2.50_c200",2.5,1,200,0.3,1.31866895669372,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl1.00_pr2.50_c200",5,1,200,0.1,3.92149947569455,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.10_pr5.00_c200",1,0.1,200,0.7,0.0758275917775091,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.10_pr5.00_c200",1.5,0.1,200,0.5,0.0842787738675003,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.10_pr5.00_c200",2.5,0.1,200,0.1,0.821782558981287,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.10_pr5.00_c200",5,0.1,200,0,8.07546132981699,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.25_pr5.00_c200",1,0.25,200,0.4,0.22605741885962,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.25_pr5.00_c200",1.5,0.25,200,0.1,0.462664749083629,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.25_pr5.00_c200",2.5,0.25,200,0.1,1.19200407240867,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.25_pr5.00_c200",5,0.25,200,0,6.94509744812729,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.50_pr5.00_c200",1,0.5,200,0,0.347682931999153,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl0.50_pr5.00_c200",1.5,0.5,200,0,0.704045615821303,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl0.50_pr5.00_c200",2.5,0.5,200,0,1.79416042204123,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl0.50_pr5.00_c200",5,0.5,200,0.2,6.95970015107945,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl1.00_pr5.00_c200",1,1,200,0,0.356249987242293,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.50_gl1.00_pr5.00_c200",1.5,1,200,0,0.688717803537262,"gain_loss_trans",NA,NA,"model4","nt"
"tl2.50_gl1.00_pr5.00_c200",2.5,1,200,0,2.12509960302539,"gain_loss_trans",NA,NA,"model4","nt"
"tl5.00_gl1.00_pr5.00_c200",5,1,200,0.1,7.57925858395806,"gain_loss_trans",NA,NA,"model4","nt"
"tl1.00_gl0.10_pr1.00_c25",1,0.1,25,0.6,0.669916015512149,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl0.10_pr1.00_c25",1.5,0.1,25,1,0.234421455601529,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl0.10_pr1.00_c25",2.5,0.1,25,0.9,0.627372852049401,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl0.10_pr1.00_c25",5,0.1,25,0.5,2.53885088363473,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl0.25_pr1.00_c25",1,0.25,25,0.7,0.386451040174865,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl0.25_pr1.00_c25",1.5,0.25,25,1,0.263594726162776,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl0.25_pr1.00_c25",2.5,0.25,25,0.8,1.15634458052612,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl0.25_pr1.00_c25",5,0.25,25,0.9,0.700547301774304,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl0.50_pr1.00_c25",1,0.5,25,0.8,1.14145503300176,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl0.50_pr1.00_c25",1.5,0.5,25,0.8,2.38902227262361,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl0.50_pr1.00_c25",2.5,0.5,25,0.6,4.26187243148718,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl0.50_pr1.00_c25",5,0.5,25,0.8,3.82566503373768,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl1.00_pr1.00_c25",1,1,25,0.8,0.712931589434036,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl1.00_pr1.00_c25",1.5,1,25,0.7,0.740835416043147,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl1.00_pr1.00_c25",2.5,1,25,0.6,5.51412801954192,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl1.00_pr1.00_c25",5,1,25,0.8,3.57517344396409,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl0.10_pr2.50_c25",1,0.1,25,1,0.132621662281949,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl0.10_pr2.50_c25",1.5,0.1,25,1,0.127820357820992,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl0.10_pr2.50_c25",2.5,0.1,25,0.8,0.591220979352261,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl0.10_pr2.50_c25",5,0.1,25,0.2,4.65664771263979,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl0.25_pr2.50_c25",1,0.25,25,1,0.112255576332067,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl0.25_pr2.50_c25",1.5,0.25,25,1,0.211148953080361,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl0.25_pr2.50_c25",2.5,0.25,25,0.6,1.02800982665249,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl0.25_pr2.50_c25",5,0.25,25,0.4,2.78755329339237,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl0.50_pr2.50_c25",1,0.5,25,0.8,1.07400993960854,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl0.50_pr2.50_c25",1.5,0.5,25,0.9,0.285725475505248,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl0.50_pr2.50_c25",2.5,0.5,25,0.5,0.827175044243791,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl0.50_pr2.50_c25",5,0.5,25,0.2,4.87636262868184,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl1.00_pr2.50_c25",1,1,25,1,0.064182509709101,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl1.00_pr2.50_c25",1.5,1,25,0.8,0.316661902966456,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl1.00_pr2.50_c25",2.5,1,25,0.4,1.08348596412059,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl1.00_pr2.50_c25",5,1,25,0.3,4.2985069449562,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl0.10_pr5.00_c25",1,0.1,25,1,0.0409215474493649,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl0.10_pr5.00_c25",1.5,0.1,25,1,0.128952146168795,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl0.10_pr5.00_c25",2.5,0.1,25,0.7,0.567105220300364,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl0.10_pr5.00_c25",5,0.1,25,0,7.25859280854045,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl0.25_pr5.00_c25",1,0.25,25,0.9,0.175704224135772,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl0.25_pr5.00_c25",1.5,0.25,25,0.9,0.17130352028478,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl0.25_pr5.00_c25",2.5,0.25,25,0.3,1.16271296739354,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl0.25_pr5.00_c25",5,0.25,25,0.1,7.049243666274,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl0.50_pr5.00_c25",1,0.5,25,0.8,0.289619590254539,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl0.50_pr5.00_c25",1.5,0.5,25,0.9,0.254925968906536,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl0.50_pr5.00_c25",2.5,0.5,25,0.3,1.10109784819827,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl0.50_pr5.00_c25",5,0.5,25,0.1,7.95174876151452,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl1.00_pr5.00_c25",1,1,25,0.8,0.634327126333646,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl1.00_pr5.00_c25",1.5,1,25,0.8,0.344522884506231,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl1.00_pr5.00_c25",2.5,1,25,0.2,1.29639249957757,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl1.00_pr5.00_c25",5,1,25,0,7.58213671505977,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl0.10_pr1.00_c50",1,0.1,50,0.7,0.609704052948487,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl0.10_pr1.00_c50",1.5,0.1,50,0.9,0.486675263537958,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl0.10_pr1.00_c50",2.5,0.1,50,0.9,0.237954911990731,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl0.10_pr1.00_c50",5,0.1,50,0.8,0.892363433167459,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl0.25_pr1.00_c50",1,0.25,50,0.6,0.879286460800902,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl0.25_pr1.00_c50",1.5,0.25,50,0.7,1.18054222303577,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl0.25_pr1.00_c50",2.5,0.25,50,0.7,0.724071245882381,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl0.25_pr1.00_c50",5,0.25,50,0.9,0.624991631226049,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl0.50_pr1.00_c50",1,0.5,50,0.7,0.588991425375673,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl0.50_pr1.00_c50",1.5,0.5,50,0.8,0.999633948888564,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl0.50_pr1.00_c50",2.5,0.5,50,0.5,3.01717383982568,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl0.50_pr1.00_c50",5,0.5,50,0.8,0.686841294525188,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.00_gl1.00_pr1.00_c50",1,1,50,0.7,0.726614803643006,"gain_loss_trans",NA,NA,"model5","nt"
"tl1.50_gl1.00_pr1.00_c50",1.5,1,50,0.6,3.49843900886398,"gain_loss_trans",NA,NA,"model5","nt"
"tl2.50_gl1.00_pr1.00_c50",2.5,1,50,0.6,1.38479544736204,"gain_loss_trans",NA,NA,"model5","nt"
"tl5.00_gl1.00_pr1.00_c50",5,1,50,0.8,0.74820847006458,"gain_loss_trans",NA,NA,"model5","nt"
